num_second_hand,link,district,area,house_name,address,avg_price,build_year,builder_type,builder,num_building,num_house
13,https://sz.lianjia.com/xiaoqu/2414126491930456/,南山区,南头,前海东岸,南山区南头北环大道与南山大道交汇处,95897,2012,塔楼/板楼,深圳市前海股份有限公司,5,1178
8,https://sz.lianjia.com/xiaoqu/2411099822669/,南山区,南头,苏豪名厦,南山区南头南新路2098号,48891,1998,塔楼,深圳市南山金城房地产开发有限公司,1,321
22,https://sz.lianjia.com/xiaoqu/2411049672983/,南山区,南头,英达钰龙园,南山区南头南新路3058号,81585,2004,塔楼,深圳市英达投资发展有限公司,5,1465
0,https://sz.lianjia.com/xiaoqu/2420039171341421/,南山区,南头,红花雅筑,南山区南头南山区南头红花路,,暂无信息,塔楼,深圳市远为科技发展有限公司,1,184
2,https://sz.lianjia.com/xiaoqu/2411049512189/,南山区,南头,嘉庭苑,南山区南头泉园路32号,113762,2002,塔板结合,暂无资料,2,148
0,https://sz.lianjia.com/xiaoqu/2410049272950085/,南山区,南头,金宝花园,南山区南头南山区常兴路西侧,48317,1997,板楼,深圳市西部城建工程有限公司,1,69
3,https://sz.lianjia.com/xiaoqu/2411049003902/,南山区,南头,荔芳村,南山区南头学府路,70523,1989,塔板结合,南油集团,2,481
1,https://sz.lianjia.com/xiaoqu/2411889482936593/,南山区,南头,南头中学教师楼,"南山区南头深南大道12034, 南头文化街18号",48864,1984,板楼,前海物业,2,65
0,https://sz.lianjia.com/xiaoqu/2411049266557/,南山区,南头,通海苑,南山区南头深圳市南山区玉泉路38号,,暂无信息,塔板结合,暂无信息,1,7
11,https://sz.lianjia.com/xiaoqu/2410638746987842/,南山区,南头,田厦金牛广场,南山区南头桃园路8号,57450,2000,塔楼/塔板结合,深圳市田厦房地产开发有限公司,2,1601
1,https://sz.lianjia.com/xiaoqu/2411049545158/,南山区,南头,红花园,南山区南头南新路与南头街交汇处,64419,1988,板楼,深圳市红花有限公司,7,145
4,https://sz.lianjia.com/xiaoqu/2411049632842/,南山区,南头,康乐村小区,南山区南头南新路2061号,65536,1991,塔楼/板楼,暂无资料,9,375
2,https://sz.lianjia.com/xiaoqu/2411049521838/,南山区,南头,阳光荔景,南山区南头南头街36号,105533,2001,板楼/塔板结合,深圳市源政房地产开发有限公司,14,369
2,https://sz.lianjia.com/xiaoqu/2411049012426/,南山区,南头,祥泰公寓,"南山区南头太新路118号, 大新路118",65117,1998,塔板结合,天津开发区金鼎房地产开发有限公司,1,142
6,https://sz.lianjia.com/xiaoqu/2411049585574/,南山区,南头,中兴之家,南山区南头南山大道2017号,74156,1989,板楼/塔板结合,深圳市中兴地产有限公司,3,901
0,https://sz.lianjia.com/xiaoqu/2411297692070831/,南山区,南头,南头电话所综合楼,南山区南头红花路106号,46546,1990,塔板结合,深圳实业(深圳)有限公司,1,28
6,https://sz.lianjia.com/xiaoqu/2411049078659/,南山区,南头,如意家园,南山区南头桃园路119号,72543,2002,塔板结合,深圳市万年投资集团有限公司 ,4,408
7,https://sz.lianjia.com/xiaoqu/2411100220703/,南山区,南头,汇金家园,南山区南头艺园路85号,77469,2002,板楼/塔板结合,深圳市南头投资发展有限公司,3,456
0,https://sz.lianjia.com/xiaoqu/2411063169416/,南山区,南头,前海华庭,南山区南头南头街38号,106506,2000,塔板结合,深圳市前海股份有限公司,5,200
6,https://sz.lianjia.com/xiaoqu/2411049006490/,南山区,南头,马家龙方卉园,南山区南头艺园路83号,76487,1994,板楼/塔板结合,深圳英诺讯房地产有限公司,7,436
6,https://sz.lianjia.com/xiaoqu/2411099803218/,南山区,南头,荔馨村南山区,南山区南头学府路66号,63270,1990,塔楼,深圳泛海建设集团股份有限公司,2,377
2,https://sz.lianjia.com/xiaoqu/2411049499847/,南山区,南头,国兴苑,南山区南头学府路138号,77254,2000,塔板结合,深圳市国野股份有限公司,1,1738
5,https://sz.lianjia.com/xiaoqu/2411049600579/,南山区,南头,福临苑,南山区南头南山大道2019,76796,2003,塔板结合,南油集团开发商,1,181
5,https://sz.lianjia.com/xiaoqu/2411062653254/,南山区,南头,四季丽晶,南山区南头金鸡路53号,98934,2011,塔板结合,深圳市恒隆泰房地产开发有限公司,1,230
4,https://sz.lianjia.com/xiaoqu/2411048992388/,南山区,南头,常丰花园,南山区南头桃园路119号,53979,1995,塔板结合,深圳市阳光丽安投资有限公司,2,129
11,https://sz.lianjia.com/xiaoqu/2411048974325/,南山区,南头,名家富居,南山区南头正风路1号,109008,2005,塔楼/板楼/塔板结合,深圳市富霖房地产开发有限公司,8,1020
1,https://sz.lianjia.com/xiaoqu/2411137626682272/,南山区,南头,南头花园一甲楼,南山区南头一甲南街133-3号,65096,1998,塔板结合, 合肥万科瑞翔地产有限公司,1,72
0,https://sz.lianjia.com/xiaoqu/2420027424012794/,南山区,南头,南山物资公司宿舍,南山区南头桃园路175号,45984,1986,板楼,物资局房改,1,17
0,https://sz.lianjia.com/xiaoqu/2420025104495373/,南山区,南头,南山创意大厦,南山区南头南海大道3025号,,暂无信息,板楼,暂无信息,1,96
0,https://sz.lianjia.com/xiaoqu/2413147205022444/,南山区,南头,南丰酒店,南山区南头南新路3050号,,暂无信息,塔板结合,暂无信息,1,42
1,https://sz.lianjia.com/xiaoqu/2411048992201/,南山区,南头,彩虹居,南山区南头大新路38号,64121,1998,塔板结合,天津彩虹居投资有限公司,3,168
1,https://sz.lianjia.com/xiaoqu/2411049649044/,南山区,南头,悠然天地家园,南山区南头南光路149号,125667,2004,塔楼/板楼,深圳市悠然天地房地产开发有限公司,9,538
1,https://sz.lianjia.com/xiaoqu/2411787254378846/,南山区,南头,中山颐景花园二期,南山区南头南山大道3866号,76011,2004,板楼,"""温州育英房地产开发有限公司",2,96
0,https://sz.lianjia.com/xiaoqu/2420025912058943/,南山区,南头,南新大厦,南山区南头南新路2054号,53231,1989,塔板结合,1,1,3
0,https://sz.lianjia.com/xiaoqu/2411860830596866/,南山区,南头,南山中学教师楼,南山区南头文化街道18号2栋,50563,1989,塔板结合, 陕西亿润经贸有限公司 ,2,89
0,https://sz.lianjia.com/xiaoqu/2413326372581679/,南山区,南头,大新前海商业中心,南山区南头前海路3168号,,暂无信息,塔板结合,暂无信息,1,3
0,https://sz.lianjia.com/xiaoqu/2411049979969/,南山区,南头,南龙苑,南山区南头北环大道10187号,,1996,塔板结合, 重庆汇东房地产开发有限公司,3,362
0,https://sz.lianjia.com/xiaoqu/2411062677974/,南山区,南头,明珠荔景,南山区南头北环大道与南海大道交汇处,,1993,塔板结合,明珠居委开发,3,336
0,https://sz.lianjia.com/xiaoqu/247760962661734/,南山区,南头,南山统建商住楼,南山区南头深圳市南山区南新路与红花路交汇处,46289,1999,板楼,暂无信息,2,140
0,https://sz.lianjia.com/xiaoqu/246924722254562/,南山区,南头,荔香源,南山区南头南头街32号,,暂无信息,板楼/塔板结合,暂无信息,4,93
0,https://sz.lianjia.com/xiaoqu/2411049599549/,南山区,南头,创华学生公寓,南山区南头南山大道2013号,,暂无信息,板楼,暂无信息,4,245
0,https://sz.lianjia.com/xiaoqu/2411099640190/,南山区,南头,中山园路7号,"南山区南头中 山园路7号,中祥路10号",,暂无信息,板楼,暂无信息,3,420
1,https://sz.lianjia.com/xiaoqu/2412334832300917/,南山区,南头,南山区关口村人民医院住宅楼,南山区南头南头街100号,59702,1986,塔板结合, 深圳市万龙靓投资发展有限公司,1,18
0,https://sz.lianjia.com/xiaoqu/24000000000009/,南山区,南头,水产综合楼,南山区南头红花路69号,50477,1989,板楼,保定万达房地产开发有限公司,1,39
0,https://sz.lianjia.com/xiaoqu/2411049000085/,南山区,南头,嘉隆苑,南山区南头南山南头中山园路东侧,,1999,塔板结合,上海嘉隆置业有限公司,5,518
0,https://sz.lianjia.com/xiaoqu/2411049671783/,南山区,南头,怡苑阁,南山区南头常兴路2号,50192,1995,平房,前海物业,2,100
0,https://sz.lianjia.com/xiaoqu/2411049615479/,南山区,南头,南山医院家属楼,南山区南头桃园路89号,50991,1985,板楼,深圳实业(深圳)有限公司,3,96
0,https://sz.lianjia.com/xiaoqu/2414465014443739/,南山区,南头,宏华苑,南山区南头南新路与南头街交汇处,59757,2009,板楼/塔板结合,重庆宏华房地产开发有限公司,2,18
0,https://sz.lianjia.com/xiaoqu/2411049978770/,南山区,南头,名仕春天,南山区南头北环大道10147,,1985,塔楼,天津市巴黎春天投资有限公司,2,1098
0,https://sz.lianjia.com/xiaoqu/2411049980882/,南山区,南头,祥云花园,南山区南头中山园路5号,,2008,塔板结合,深圳市中万达房地产开发有限公司,3,612
0,https://sz.lianjia.com/xiaoqu/2411050197319/,南山区,南头,南山意境,南山区南头南头检查站旁,,2003,塔楼,深圳市万年青投资发展有限公司,7,1170
0,https://sz.lianjia.com/xiaoqu/2411049977467/,南山区,南头,华府国际,南山区南头关口1路8号,31863,2011,塔板结合,暂无资料,4,1200
0,https://sz.lianjia.com/xiaoqu/2411049768902/,南山区,南头,海边新村26号,南山区南头海边新村26号,,暂无信息,板楼,暂无信息,1,36
0,https://sz.lianjia.com/xiaoqu/2414282924240215/,南山区,南头,佳嘉豪商务大厦,南山区南头深南大道10168-1,,暂无信息,塔板结合,暂无信息,1,77
0,https://sz.lianjia.com/xiaoqu/2411049018396/,南山区,南头,中山苑,南山区南头南山大道3128号,,1993,板楼/塔板结合,上海中山市场发展有限公司,8,414
0,https://sz.lianjia.com/xiaoqu/2411049597557/,南山区,南头,鸿海大厦,南山区南头前海路1372号,,2009,塔板结合,暂无资料,1,391
1,https://sz.lianjia.com/xiaoqu/2412363042140411/,南山区,南头,南头海关宿舍楼,"南山区南头深南大道13028号, 关口一路, 南富苑一街4号, 关口一路16号",60565,1988,塔板结合, 深圳市万龙靓投资发展有限公司,10,76
0,https://sz.lianjia.com/xiaoqu/2411049614933/,南山区,南头,南贸花园,南山区南头南新路与桃园路交汇处,,暂无信息,塔板结合,暂无信息,1,35
0,https://sz.lianjia.com/xiaoqu/249686572347348/,南山区,南头,新豪方大厦,南山区南头深南大道10188号,,2003,板楼, 陕西亿润经贸有限公司 ,1,172
0,https://sz.lianjia.com/xiaoqu/2413847149424613/,南山区,南头,麒麟公寓,南山区南头玉泉路18号,,暂无信息,塔板结合,暂无信息,1,128
0,https://sz.lianjia.com/xiaoqu/2411099564452/,南山区,南头,荔秀华庭,南山区南头南光路145号,94146,2002,塔板结合,深圳市南山开发置业有限公司,2,58
0,https://sz.lianjia.com/xiaoqu/24000000000312/,南山区,南头,1956数字文化创意园,南山区南头南头街134,,暂无信息,板楼,暂无信息,8,32
0,https://sz.lianjia.com/xiaoqu/2420030739856741/,南山区,南头,亿利达邨,南山区南头南山大道2011号,,暂无信息,板楼,暂无信息,1,68
13,https://sz.lianjia.com/xiaoqu/2417901712869968/,南山区,南头,前海枫叶大厦,南山区南头丁头北巷19号,75276,2016,塔楼/平房,深圳市向南枫叶投资有限公司,2,1211
0,https://sz.lianjia.com/xiaoqu/2414686407635390/,南山区,南头,雅芳婷,南山区南头大新路88号东门,,暂无信息,塔板结合,暂无信息,1,14
1,https://sz.lianjia.com/xiaoqu/2410138759475722/,南山区,南头,秀林新居,南山区南头深圳市南山区南头街7号,92720,2001,板楼,无,1,64
0,https://sz.lianjia.com/xiaoqu/2414823216942650/,南山区,南头,俊达公寓,南山区南头玉泉路义学街四坊13号,,1990,塔板结合,深圳市毅俊房地产开发有限公司,1,78
0,https://sz.lianjia.com/xiaoqu/2411049766699/,南山区,南头,关口下街67号,南山区南头关口下街67号,,1986,平房,暂无信息,2,44
0,https://sz.lianjia.com/xiaoqu/2411049976177/,南山区,南头,保安小区,南山区南头荔山工作口二线路2号,,暂无信息,板楼,暂无信息,3,60
0,https://sz.lianjia.com/xiaoqu/2411406930096703/,南山区,南头,泰源装饰建材广场,南山区南头南山大道3001号,,暂无信息,塔板结合,暂无信息,1,1
0,https://sz.lianjia.com/xiaoqu/2411049765100/,南山区,南头,一甲南街23号,南山区南头一甲南街23号,,暂无信息,板楼,暂无信息,2,100
0,https://sz.lianjia.com/xiaoqu/2413240419496617/,南山区,南头,荔园新村(虹步路),南山区南头马家龙大新路与艺园路交界处,,1990,板楼/塔板结合,无,10,173
0,https://sz.lianjia.com/xiaoqu/2411952454119406/,南山区,南头,南头中学文化街46号,南山区南头文化街46号,43353,1986,塔板结合,深圳实业(深圳)有限公司,2,23
2,https://sz.lianjia.com/xiaoqu/2420033168359712/,南山区,南头,麒麟花园B区,南山区南头玉泉路3号,94997,1998,板楼/塔板结合, 苏州天地源木渎置业有限公司,6,272
11,https://sz.lianjia.com/xiaoqu/2411049761816/,南山区,南头,前海金岸,南山区南头桃园路122号,81873,2006,塔楼,深圳市前海股份有限公司,2,896
44,https://sz.lianjia.com/xiaoqu/2411048903521/,南山区,南头,麒麟花园A区,南山区南头玉泉路3号,106839,1998,塔楼/板楼,深圳市前海股份有限公司,30,2138
2,https://sz.lianjia.com/xiaoqu/2411049649497/,南山区,后海,天海花园,南山区后海粤琴一路22,117363,1995,板楼,天海深圳发展有限公司,6,322
4,https://sz.lianjia.com/xiaoqu/2411049537600/,南山区,后海,观海台,南山区后海创业路4号,147722,2002,板楼/塔板结合,中建蛇口发展有限公司,11,972
10,https://sz.lianjia.com/xiaoqu/2411049988859/,南山区,后海,西海湾花园,"南山区后海创业路7号, 创业路069号",97304,2002,塔楼/板楼,深圳市海岸房地产开发有限公司,9,684
1,https://sz.lianjia.com/xiaoqu/2411099817462/,南山区,后海,蔚蓝海岸南山4期,南山区后海登良路8号,96908,2004,塔楼,深圳市卓越置业集团有限公司,3,186
2,https://sz.lianjia.com/xiaoqu/249725583830017/,南山区,南头,南头花园中南苑,南山区南头一甲南街1-1号南北药行中南苑分店附近,61980,1997,塔楼,深圳市福浩铭实业、深圳财富房产,1,84
14,https://sz.lianjia.com/xiaoqu/2411049678252/,南山区,后海,云海天城,南山区后海龙城路4号,77584,2003,塔楼,深圳市京龙晟投资有限公司,4,788
4,https://sz.lianjia.com/xiaoqu/2411049649929/,南山区,后海,文德福花园,南山区后海后海大道2002号,78984,1999,板楼/塔板结合,深圳市旺海怡康实业发展有限公司,6,507
2,https://sz.lianjia.com/xiaoqu/2411049494129/,南山区,后海,碧海天家园,南山区后海南商路112号,88634,2001,塔楼/板楼,深圳市金潮海投资发展有限公司,12,378
17,https://sz.lianjia.com/xiaoqu/2411049788016/,南山区,南头,海岸时代公寓,南山区南头深南大道12069号,50810,2007,塔板结合,深圳市海岸房地产开发有限公司,2,935
6,https://sz.lianjia.com/xiaoqu/2411050206518/,南山区,后海,东滨华苑,南山区后海东滨路3010-4号,65955,2001,塔楼/塔板结合,深圳海港城实业发展有限公司,2,221
4,https://sz.lianjia.com/xiaoqu/249028041715975/,南山区,后海,西海湾公寓,南山区后海南商路84号,94723,2003,塔楼,暂无资料,1,101
4,https://sz.lianjia.com/xiaoqu/2411062930389/,南山区,南头,御林华府,南山区南头南光路与南头街交汇处西北侧,137784,2014,板楼,深圳市艺园投资发展有限公司,1,220
5,https://sz.lianjia.com/xiaoqu/247510040523763/,南山区,南头,新海大厦,南山区南头南山大道2329号,52586,2001,塔板结合,深圳市大新城实业发展有限公司,1,112
16,https://sz.lianjia.com/xiaoqu/2411049016443/,南山区,南头,桃花园,南山区南头南山大道3001号,73478,1989,塔板结合,招商地产开发有限公司,12,443
3,https://sz.lianjia.com/xiaoqu/2411100068570/,南山区,南头,兰丽花园,南山区南头南山大道3009号,59429,1997,塔板结合,深圳市正龙物业管理有限公司,4,112
4,https://sz.lianjia.com/xiaoqu/2411049516691/,南山区,南头,顺天大厦,南山区南头桂庙路62号,53228,2004,塔板结合,深圳市南山区南山实业公司,1,126
2,https://sz.lianjia.com/xiaoqu/2411049644450/,南山区,南头,绿茵丰和家园,南山区南头泉园路62号,128313,2005,塔楼/板楼/塔板结合,暂无资料,5,220
