city,company_name,finance_status,registered_capital,recruit,field,location,latitude,longitude
北京,北京嘉程添富汽车销售服务有限公司,未融资,1200万人民币,50-99人,汽车/摩托车,北京市朝阳区高碑店乡半壁店村388号广汽传祺4S店,39.892323,116.532794
上海,艾录包装,B轮,35189.18万人民币,500-999人,印刷/包装/造纸,金山区山阳镇南阳港西路588号,30.767744,121.349809
深圳-龙华区,金德鑫科技(深圳)有限公司,,7537.5万人民币,1000-2000人,原材料加工,深圳市龙华新区观澜街道银星高科技工业园,22.727958,114.048191
上海,上海宝鹿车业有限公司,未融资,588万人民币,100-499人,汽车/摩托车,松江车墩车新公路385号,31.035739,121.30693
上海,上海子创镀膜技术有限公司,战略投资,3950.03万人民币,100-499人,机械/机电/重工,金山区亭林镇金飞路808号,30.866989,121.323872
北京,北京新兴东方航空装备股份有限公司,IPO上市,11735万人民币,100-499人,仪器/电气/自动化,北京市海淀区杏石口路65号益园文创基地,39.951386,116.23445
上海,上海红湖排气系统有限公司,未融资,6000万人民币,50-99人,机械/机电/重工,上海市嘉定区安亭镇和静路1200号,31.301459,121.15851
上海,上汽工业销售,未融资,403824.9万人民币,500-999人,汽车/摩托车,上海市武康路390号,31.20574,121.43872
广州-黄埔区,伟福(广州)汽车技术开发有限公司,未融资,1634.8万人民币,50-99人,汽车/摩托车,荔红一路10号自编A栋,23.169328,113.505421
北京,精进电动公司,C轮,44266.6667万人民币,500-999人,汽车/摩托车,北京市朝阳区将台路5号（普天实业科技园内）7座,39.97208,116.49605
广州,金发科技,IPO上市,257362.2343万人民币,5000-10000人,原材料加工,广州市高新技术产业开发区科学城科丰路33号,23.129162,113.264434
上海,Aptiv 安波福,未融资,20100.0万人民币,5000-10000人,汽车/摩托车,浦东新区外高桥保税区德林路118号,31.32301,121.605704
上海,江森自控建筑设施效益集团,未融资,11135.4万人民币,2000-5000人,机械/机电/重工,上海市普陀区西康路1390号,31.244072,121.436484
上海,上海天纳克排气系统有限公司研发分公司,未融资,,100-499人,汽车/摩托车,上海市嘉定区嘉松北路3218号,31.334671,121.203195
广州-花都区,广州兴桥高分子材料科技有限公司,未融资,6600万人民币,100-499人,汽车/摩托车,汽车城岭东路28号,23.363097,113.148853
上海,上海富山,,11000万人民币,500-999人,机械/机电/重工,上海市金山区朱泾镇中达路800号,30.901281,121.19239
北京,豪顿,未融资,,1000-2000人,机械/机电/重工,北京市丰台区汇亚大厦23层,39.858427,116.287149
北京,清能德创电气技术(北京)有限公司,A轮,2349.553万人民币,100-499人,仪器/电气/自动化,北京市丰台区外环西路26号院15号楼北栋,39.823843,116.280952
北京,天路通环保机械,未融资,500万人民币,100-499人,机械/机电/重工,富丰路4号,39.835309,116.2849
上海-松江区,上海咏绎仪器仪表有限公司,未融资,101万人民币,100-499人,仪器/电气/自动化,漕河泾开发区莘砖公路668号双子楼B幢1104,31.092604,121.316288
上海-闵行区,上海开来湿克威防水材料有限公司,未融资,2000万人民币,50-99人,原材料加工,闵行区沈杜公路3872号二号楼四层,31.060431,121.513849
北京,北京安惠汽车维修有限公司,未融资,100万人民币,100-499人,汽车/摩托车,朝阳区安惠汽车服务公司亚运村店,39.994848,116.413401
北京,北京中航惠通自动化技术有限公司,未融资,3000万人民币,1-49人,仪器/电气/自动化,海淀区信息路30号上地大厦7017室,40.03354,116.31196
上海-嘉定区,上海安稷实业有限公司,未融资,2000万人民币,50-99人,机械/机电/重工,浏翔公路3851弄58号,31.400379,121.293244
上海-青浦区,百力通管理(上海)有限公司,,1340.0万人民币,100-499人,机械/机电/重工,外青松公路5399号A32,31.18053,121.12314
北京-海淀区,北京奥特贝睿科技有限公司,A轮,111.1111万人民币,100-499人,汽车/摩托车,中关村SOHO大厦,39.983619,116.310136
北京-海淀区,北京华信智航科技有限公司,未融资,2000万人民币,1-49人,机械/机电/重工,海泰大厦,39.972134,116.329519
上海-闵行区,海移(上海)流体技术有限公司,,500万人民币,1-49人,仪器/电气/自动化,七莘路3599弄6号601室（华商时代广场）,31.164217,121.342719
广州-南沙区,昶联金属材料应用制品(广州)有限公司,未融资,22641.45万人民币,1000-2000人,原材料加工,大岗镇振兴路58号昶联公司,22.795838,113.406395
广州-荔湾区,广州标德仪器有限公司,未融资,500万人民币,1-49人,仪器/电气/自动化,花地大道中个83号金昊大厦903室,23.076093,113.234132
北京-朝阳区,渤海江森自控电池有限公司北京分公司,未融资,,50-99人,汽车/摩托车,北汽大厦,39.8845,116.51525
上海-浦东新区,天津艾康尼克新能源汽车有限公司,A轮,5000万人民币,100-499人,汽车/摩托车,东育路255弄4号前滩世贸中心1期A座23楼,31.158533,121.482952
北京-丰台区,易到达汽车租赁(北京)有限公司,,500万人民币,1000-2000人,汽车/摩托车,北京市丰台区南三环西路65号中汇国际文创园B座B1-25,39.85185,116.34885
广州-花都区,方寸(广州)工业科技有限公司,,628万人民币,1-49人,汽车/摩托车,广州市花都区新华街公益大道27号六层022房,23.404165,113.220218
上海,贝姆自动化设备(昆山)有限公司,,2000万人民币,100-499人,仪器/电气/自动化,嘉定区安亭镇曹安公路5666号国家汽车零部件出口基地汽车金融港209室,31.289522,121.160205
上海,西斐(上海)工业控制有限公司,,670.0万人民币,50-99人,仪器/电气/自动化,上海市闵行区都会路2325号,31.0703,121.416506
深圳-龙岗区,深圳市中铸科技有限公司,,200万人民币,1-49人,原材料加工,深圳市龙岗区平湖街道禾花社区富安大道8号海源商务物流仓1号楼401,22.681836,114.123707
上海,欧美独资-汽车零部件,未融资,8107.0万人民币,100-499人,汽车/摩托车,上海市嘉定区南翔镇胜辛南路500号8-10号厂房,31.297833,121.271934
上海-嘉定区,英汇科技,未融资,1000万人民币,2000-5000人,汽车/摩托车,上海市嘉定区泰波路157号,31.313248,121.248189
深圳,深圳力星激光智能装备有限公司,,2000万人民币,500-999人,机械/机电/重工,广东深圳宝安区石岩街道石龙社区工业二路8号鼎宝宏绿色高新园区A2栋 ,22.695378,113.975601
北京,北京泽来科技有限公司,A轮,1000万人民币,100-499人,互联网/电商,大兴亦庄康盛工业园2楼号A座,39.772118,116.535963
广州,广州皖文电气设备有限公司,未融资,1600万人民币,50-99人,仪器/电气/自动化,天河区中山大道439号天银大厦18楼,23.122052,113.404727
广州,广州马奥汽车贸易有限公司,未融资,1000万人民币,100-499人,其他行业,白云区尖彭路有趣创意社区B201,23.226829,113.286384
深圳-宝安区,深圳市中瑞微视光电有限公司,未融资,1500万人民币,100-499人,机械/机电/重工,粤汇新天地写字楼326室,22.716721,113.816124
北京-海淀区,北京慧拓无限科技有限公司,,1000万人民币,100-499人,自动驾驶,北京市海淀区知春路甲63号卫星大厦二层,39.977069,116.331957
广州-天河区,阿珂法电气(广州)有限公司,未融资,3000万人民币,100-499人,机械/机电/重工,体育西路,23.128634,113.324044
深圳-盐田区,深圳市金利珠宝首饰有限公司,未融资,5000万人民币,100-499人,原材料加工,深盐路2088号太平洋工业区2栋金利珠宝大厦,22.5633,114.248272
北京,北京元坤天成电子科技有限公司,未融资,1000万人民币,100-499人,电子/芯片/半导体,北京市顺义区南法信镇府前街56号院1号楼1-316,40.119876,116.612957
上海-浦东新区,悠柯(上海)智能科技有限公司,,1000万人民币,1-49人,行业解决方案,海基六路218弄11号楼,30.864377,121.9101
北京-丰台区,北京建龙重工集团有限公司,未融资,100000万人民币,10000人以上,冶金工业,南四环西路188号总部基地12区49号,39.820642,116.286049
北京,北京北方华创微电子装备有限公司,战略投资,48141.934204万人民币,2000-5000人,半导体,文昌大道8号,39.779175,116.50721
上海,韩华商业设备(上海)有限公司,未融资,1340.0万人民币,100-499人,电子/芯片/半导体,徐汇区桂平路391号新漕河泾国际商务中心A座20层,31.164283,121.403514
上海-松江区,埃尔森智能科技,,200万人民币,50-99人,电子/芯片/半导体,新砖公路518号,31.087347,121.304138
上海-浦东新区,舜驱动力科技(上海)有限公司,,6250万人民币,1-49人,动力系统,中国（上海）自由贸易试验区盛夏路608号2幢106室,31.221517,121.544379
深圳,深圳市盛弘电气股份有限公司,未融资,13685.0329万人民币,500-999人,仪器/电气/自动化,深圳市南山区松白路1002号南山百旺信高科技工业园二区6栋5F,22.627732,113.939001
上海,采埃孚(中国)投资有限公司,未融资,87100.0万人民币,10000人以上,汽车/摩托车,松江区九亭镇九泾路889号,31.140358,121.290401
深圳-南山区,美信电子深圳,未融资,7460.3486万人民币,500-999人,原材料加工,西丽镇大磡二村192号,22.622658,113.977882
北京,正通汽车,,,5000-10000人,汽车/摩托车,丰台区西三环南路59号,39.863215,116.310682
上海-松江区,上海泷得自动化技术有限公司,未融资,800万人民币,50-99人,仪器/电气/自动化,洞泾镇洞业路358号2号楼,31.085315,121.255774
深圳,莱恩精机,战略投资,961.0万人民币,50-99人,汽车/摩托车,深圳市龙岗区清林西路龙岗天安数码城4栋A座1301,22.72258,114.21776
上海,三达汽配,未融资,4500万人民币,100-499人,汽车/摩托车,上海奉贤区奉浦陈桥路1839号,30.951979,121.45245
北京,北京智行鸿远汽车有限公司,B轮,14517.3571万人民币,100-499人,汽车/摩托车,北京市昌平区南口镇南七路2号,40.229181,116.14496
上海,科博达技术股份有限公司,战略投资,40010万人民币,2000-5000人,汽车零部件及配件,浦东张江高科技园区祖冲之路2388号,31.211182,121.631504
深圳,中国国际海运集装箱(集团),IPO上市,297781.9686万人民币,10000人以上,机械/机电/重工,深圳市蛇口工业区港湾大道2号 中集集团研发中心,22.47712,113.91189
广州,广东鸿粤汽车销售集团有限公司,未融资,25000万人民币,2000-5000人,汽车/摩托车,白云大道北958号鸿粤集团办公楼,23.222859,113.3006
北京,旋世纪科技,C轮,1427.45万人民币,100-499人,机械/机电/重工,北京亦庄经济技术开发区 经海三路 新城工业园2期B3,39.816949,116.52676
广州,广州市宏意星计算机系统服务有限公司,未融资,500万人民币,100-499人,机械/机电/重工,广州市越秀区解放北路618号中国国旅大厦13F,23.128461,113.26228
上海,顺灏股份,IPO上市,106015.6922万人民币,50-99人,印刷/包装/造纸,真陈路200号,31.293459,121.34945
北京,北京信安通靶场装备技术有限公司,未融资,1000万人民币,50-99人,仪器/电气/自动化,北京市西城区莲花池东路甲5号白云时代大厦B座4层,39.898376,116.339976
北京,莱伯泰科,未融资,5000万人民币,100-499人,仪器/电气/自动化,北京顺义天竺空港工业区B区安庆大街6号,40.09597,116.54716
北京,蓝英通华(北京)技术有限公司,未融资,1600万人民币,100-499人,仪器/电气/自动化,北京市朝阳区北苑路乙108号北美国际商务中心C座二层221室,40.005916,116.429094
上海,汇通信诚租赁有限公司,未融资,356000万人民币,10000人以上,汽车/摩托车,上海市闵行区虹莘路3998号,31.171168,121.372874
上海-青浦区,华培动力,IPO上市,21600万人民币,500-999人,汽车/摩托车,上海华培动力科技股份有限公司,31.150681,121.124178
深圳-南山区,精锐视觉智能科技(深圳)有限公司,A轮,1274.5097万人民币,50-99人,仪器/电气/自动化,朗山路科技园北区同方信息港B栋8楼,22.554852,113.948816
上海,卡尔冬斯燃烧自控系统(上海)有限公司,,1875.0万人民币,50-99人,机械/机电/重工,闵行区朱建路333,31.214209,121.272235
广州,广东省机械研究所,未融资,8000万人民币,100-499人,机械/机电/重工,天河北路663号、萝岗区科学城南翔支路1号D栋,23.142256,113.341632
上海-奉贤区,上海至净生物制药设备有限公司,未融资,300万人民币,1-49人,机械/机电/重工,环城北路1099号,30.954319,121.440885
上海-浦东新区,布劳恩惰性气体系统(上海)有限公司,未融资,134.0万人民币,50-99人,机械/机电/重工,金唐路145号1号楼,31.23225,121.660723
上海-闵行区,西门子电动汽车动力总成系统(上海)有限公司,未融资,12000.0万人民币,500-999人,汽车/摩托车,莘庄工业园金都路3588号,31.079744,121.386746
深圳-宝安区,法雷奥西门子新能源汽车(深圳)有限公司,未融资,10720.0万人民币,100-499人,汽车/摩托车,福永镇怀德村翠岗六区第四幢北方骏亿工业园 ,22.662713,113.831485
上海-奉贤区,上海凯多机电设备有限公司,未融资,1000万人民币,50-99人,仪器/电气/自动化,环城北路539号6号厂房,30.956385,121.448932
北京,新石器慧通(北京)科技有限公司,天使轮,1998.693769万人民币,100-499人,汽车/摩托车,朝阳区酒仙桥路10号恒通国际商务园B33座三层301,39.978083,116.497647
上海-闵行区,上海思致汽车工程技术有限公司,未融资,4941.45万人民币,500-999人,汽车/摩托车,江月路1599号,31.091425,121.524417
上海,上海沿锋汽车科技股份有限公司,战略投资,2300万人民币,500-999人,汽车/摩托车,三友路18号2号楼,31.086902,121.515489
上海-普陀区,本德尔(上海)贸易有限公司,,480.0万人民币,1-49人,仪器/电气/自动化,普罗娜商务广场,31.236602,121.367963
北京-朝阳区,郑州煤机智能工作面科技有限公司北京分公司,,,100-499人,机械/机电/重工,北京市朝阳区酒仙桥北路甲10号超图软件大厦4层,39.985586,116.505722
广州,广州腾工电子科技有限公司,未融资,50万人民币,1-49人,机械/机电/重工,石碁镇前锋村前锋南路6号广州腾工电子科技有限公司,22.927065,113.44755
上海,上海琳望智能科技有限公司,,500万人民币,1-49人,仪器/电气/自动化,宝山区新川沙路617号,31.473778,121.339286
上海,丝幂拓机械(上海)有限公司,未融资,105.0万人民币,1-49人,贸易/进出口,外高桥保税区,31.357033,121.5828
上海,形创,,120.6万人民币,1-49人,仪器/电气/自动化,浦东新区张江张衡路1000弄,31.19017,121.606702
北京,北京燕京电子有限公司,未融资,2124.51万人民币,1-49人,IT服务,北京市朝阳区酒仙桥东路9号A2-西七层,39.975001,116.49923
