restaurant_type,district,city,restaurant_name,address,score,avg_price,review_num,taste_rating,environment_rating,service_rating
粥粉面,坪山区,深圳,贵州正和羊肉粉,江边路她羽他域品牌折扣南10米,3.92,17,15,3.9,3.9,3.92
粥粉面,坪山区,深圳,张氏大刀铡面馆,马峦街道沙坣社区同富裕路72号102,3.51,19,46,3.63,3.66,3.56
粥粉面,龙华区,深圳,和府捞面(深圳北站店),深圳北站出发大厅2楼27号商铺,4.82,40,248,4.76,4.58,4.82
粥粉面,龙华区,深圳,苏晓玥鸭血粉丝(深圳北站店),留仙大道36号缤果空间,4.17,29,826,4.2,4.14,4.05
粥粉面,龙华区,深圳,三两粉·湖南手工米粉(龙华ATmall店),简上路与腾龙路交汇处中海锦城AT·Mall购物中心负一层B1-019A,4.59,28,446,4.67,4.56,4.45
粥粉面,龙华区,深圳,挑嘴巴重庆粉面(民治店),民治大道485号,3.82,,10,3.89,3.78,3.69
粥粉面,龙华区,深圳,苏晓玥鸭血粉丝(悦都店),龙观东路与青龙路交汇处保利悦都门面,3.94,26,101,4.27,4.34,3.91
粥粉面,坪山区,深圳,五谷渔粉(嘉邻中心店),坑梓街道锦绣西路与聚龙山B路交汇处一楼L143号商铺,3.86,15,31,3.89,3.88,3.86
粥粉面,坪山区,深圳,潮州文记砂锅粥大排档小龙虾,坪山街道坪山社区立新东路1-2号101,3.64,,9,3.65,3.62,3.62
粥粉面,坪山区,深圳,旺金龙汤粉连锁店,马峦街道坪环市场19号,3.89,,9,3.87,3.59,3.78
粥粉面,坪山区,深圳,天下第一面,356省道天虹商场102号,3.54,,6,3.6,3.52,3.44
粥粉面,坪山区,深圳,八哥酸辣粉,坪山街道深汕路168号六和商业广场一期1126号铺,3.49,,5,3.56,3.51,3.57
粥粉面,龙华区,深圳,老雕婆螺蛳粉(美丽AAA总店),龙华街道人民北路美丽AAA旁龙华商业中心购物广场A3-15号铺,4.12,19,178,4.22,3.78,3.92
粥粉面,龙华区,深圳,桂柳缘螺蛳粉(民乐店),龙华新区民治街道民乐一区45栋-2号,4.07,17,89,4.13,3.85,3.95
粥粉面,龙华区,深圳,剪花娘子(壹方天地店),龙华人民路壹方天地B区,4.28,36,106,4.18,4.39,4.1
粥粉面,龙华区,深圳,宝庆粉府,民丰路潜龙鑫茂花园C区018商铺,4.01,20,134,3.97,3.81,3.98
粥粉面,龙华区,深圳,柳螺记螺蛳粉(共和店),东二环路共和新村16栋东边101铺面,4.02,19,28,4.02,4.19,4.06
粥粉面,坪山区,深圳,周周记螺蛳粉,坪山新区东纵路258-2号,3.6,,7,3.6,3.55,3.6
粥粉面,坪山区,深圳,五谷渔粉(坪山益田假日世界店),坪山街道深汕路与东纵路交汇处益田假日世界购物中心L1-45,3.81,16,49,3.85,3.76,3.69
粥粉面,坪山区,深圳,雲伴制面,坪山街道深汕路与东纵路交界处六和商业广场L1层,3.66,,17,3.6,3.73,3.64
粥粉面,坪山区,深圳,襄阳牛肉面,秀岭路13号,3.75,25,6,3.75,3.7,3.7
粥粉面,福田区,深圳,九九面馆(下沙店),下沙村七坊公司楼4栋101,4.29,125,1720,4.34,3.91,4.13
粥粉面,福田区,深圳,牛巷番薯粥,牛巷坊54-1,4.21,34,127,4.28,3.64,3.79
粥粉面,福田区,深圳,香火肥肠,金地宾馆旁,4.51,76,410,4.79,3.62,4.51
粥粉面,福田区,深圳,冰村大叔•煲仔粥糖水店,梅林街道中康路天源梅林居红梅轩107号,4.51,39,3015,4.58,3.83,4.12
粥粉面,福田区,深圳,全聚福广西米粉,展艺路艺览中心C106,4.63,20,577,4.74,3.8,4.28
东北菜,盐田区,深圳,李连贵熏肉大饼店(东海大道店),明珠道179号,3.7,60,142,3.74,3.59,3.65
粥粉面,福田区,深圳,盛和品的米粉铺(新洲店),沙头街道新洲社区新洲北村118号104,4.83,26,890,4.84,4.66,4.75
粥粉面,福田区,深圳,桥洞专业炒粉,金田路皇岗村上围一村41-1号,4.11,17,277,4.24,3.33,3.9
粥粉面,福田区,深圳,西关兰姐云吞面世家(园岭店),红荔路与园岭一街交叉口园岭新村32栋109,3.95,43,288,4.12,4.13,4.24
粥粉面,福田区,深圳,阿殳粥馆,福强路水围五街105号,4.08,103,1439,4.1,4.06,4.02
东北菜,盐田区,深圳,金记西饼工坊,海景二路蓝郡广场1楼23号商铺,3.34,,7,3.33,3.46,3.45
东北菜,盐田区,深圳,杂粮馆粗茶淡饭,深海路南壹海城,3.61,,1,3.58,3.61,3.62
东北菜,盐田区,深圳,佳尝菜馆,北山道43号-1,3.46,,4,3.63,3.39,3.39
东北菜,盐田区,深圳,康来福粗粮坊(明珠店),东海道195号附近,3.49,,1,3.49,3.49,3.49
粥粉面,福田区,深圳,潮明兴肠粉王(中航店),中航路18号新亚洲2期1D158,4.37,18,482,4.63,3.53,3.75
粥粉面,福田区,深圳,新一味潮汕肠粉王,梅华路上梅林新村216栋104铺,4.79,16,415,4.85,3.88,4.61
粥粉面,福田区,深圳,汕头辉记肠粉王(皇岗总店),福田街道金田路皇岗上围一村26号102,4.24,25,1516,4.37,3.61,3.91
粥粉面,福田区,深圳,啊臻味道米粉,上梅林街道上梅社区梅华路38号百兴苑4栋116,4.32,28,329,4.27,4.24,4.78
粥粉面,福田区,深圳,老长沙手工米粉铺(景田店),莲花街道梅富社区布尾村37号B101,4.37,23,352,4.42,4.02,4.39
韩国料理,罗湖区,深圳,延边朝鲜族料理,南园路埔尾新村43栋102铺43-4,4.25,62,923,4.33,4.04,4.37
粥粉面,福田区,深圳,东东开锅羊肉· 西北小馆,中心二路购物公园北园A区3楼,4.68,118,898,4.7,4.84,4.73
韩国料理,罗湖区,深圳,极炙·台湾精致炭火烧肉(京基100大厦店),蔡屋围五街48号涵舍3楼(地铁大剧院B出口经过京基100商场出来右手边）,4.83,226,4026,4.85,4.63,4.89
韩国料理,罗湖区,深圳,姜虎东白丁烤肉(金光华店),人民南路2028号金光华广场4层,4.57,133,645,4.67,4.66,4.63
韩国料理,罗湖区,深圳,艾米·西式日料(万象城店),桂园街道人民桥社区宝安南路1036号鼎丰大厦103A,4.87,318,357,4.76,4.95,4.94
韩国料理,罗湖区,深圳,橘焱胡同烧肉夜食(华润万象城店),宝安南路1881号华润万象城二期2层S266,4.84,354,1383,4.84,4.87,4.89
韩国料理,罗湖区,深圳,辛三多家韩国料理(国贸店),南湖街道南湖路2017号钻石广场L1-08号,4.48,86,1595,4.46,4.31,4.56
韩国料理,罗湖区,深圳,新麻蒲烤肉(新城市广场店),南园街道南园社区深南中路1095号新璨新城市广场四层409BC/DE号商铺,4.36,143,543,4.32,4.47,4.56
韩国料理,罗湖区,深圳,汉阳馆·烤肉大师(罗湖IBC MALL店),太白路布心路3008号IBCmallL4-12号铺,4.84,217,629,4.85,4.93,4.9
韩国料理,罗湖区,深圳,紫霞门韩国料理,深南东路2019号东乐大厦2楼,4.51,138,2851,4.46,4.76,4.53
韩国料理,罗湖区,深圳,饭和鱼糕(罗湖广场北店),桂园街道宝安南路2027号-1,3.96,37,205,4.18,3.71,3.92
韩国料理,罗湖区,深圳,朴鲸家韩国料理,东门街道东门中路2088号东门中心城负二楼(晒布地铁站地下A2出口直行)（晒布地铁站内）,4.43,39,632,4.42,4.3,4.47
韩国料理,罗湖区,深圳,SOYFOOD韩国小吃(新2000广场店),南庆街1号新2000广场1层,4.26,40,749,4.32,3.9,3.89
韩国料理,罗湖区,深圳,韩客莱韩国年糕料理(UCT店),二横街2号UCT商城三楼3008B号,3.77,69,576,3.86,3.97,3.94
韩国料理,罗湖区,深圳,辛三多家韩国料理(深南万科里店),深南东路2011号万科深南广场二层1号,4.4,83,98,4.44,4.48,4.66
韩国料理,罗湖区,深圳,汉界韩式炭火烤肉(东门店),新园路深圳戏院负一楼,4.45,98,189,4.36,4.39,4.83
东北菜,南山区,深圳,丹东特色烤肉(学府路一部店),学府路荔馨村综合楼南面7号铺,4.66,114,2649,4.72,4.18,4.43
东北菜,南山区,深圳,雪满天东北菜(登良旗舰店),登良路与南光路交叉口龙佳园小区107号铺,4.69,64,1232,4.76,4.55,4.48
东北菜,南山区,深圳,满族包子(南山店),南头街西路旺海怡苑广场118号,3.56,53,224,3.66,3.53,3.62
东北菜,南山区,深圳,零下45度俄式经典东北菜,登良路汉京大厦一层125-129号商铺,4.66,89,472,4.66,4.7,4.67
东北菜,南山区,深圳,木棉花酒店·小南洋(深圳湾店),滨海大道3001号深圳湾木棉花酒店21楼,4.57,185,1117,4.48,4.91,4.63
农家菜,光明区,深圳,农家食府,体育公园路与碧水路交汇处,3.47,132,124,3.59,3.48,3.48
东北菜,南山区,深圳,黄牌鸡西刀削面·东北菜烧烤(前海17号店),南头街道学府路234号新德家园裙楼1层B4-2,4.33,53,226,4.4,4.39,4.26
东北菜,南山区,深圳,老郑家东北春饼(西丽店),珠光路珠光村201号,4.27,62,427,4.35,4.19,4.15
东北菜,南山区,深圳,雪满天大地锅(后海店),登良路13号,4.48,96,140,4.53,4.07,4.25
东北菜,南山区,深圳,雪满天大地锅(大新店),前海路3168号大新前海商业中心2楼204B,4.54,70,211,4.59,4.55,4.67
东北菜,南山区,深圳,雪满天东北菜(塘朗店),学苑大道1099号华晖云门34号商铺,4.37,59,374,4.47,4.46,4.32
农家菜,光明区,深圳,田记农庄,长凤路365号,3.57,,8,3.6,3.51,3.57
农家菜,光明区,深圳,随园食府,光翠北路(Y178)以南400米,3.81,69,33,3.86,3.76,3.76
农家菜,光明区,深圳,粤家农庄,东茂路,3.7,,8,3.72,3.61,3.66
农家菜,光明区,深圳,神厨农家菜(田寮店),炜东城百货一楼,3.7,55,20,3.71,3.71,3.69
农家菜,光明区,深圳,丰盛农家菜馆,碧园路52号,3.7,,3,3.7,3.63,3.64
东北菜,南山区,深圳,木棉花酒店·木棉轩小南洋(后海店),岸湾三街5号吉祥龙花园D-1809号3楼,4.25,142,110,4.33,4.86,4.36
东北菜,南山区,深圳,今道春饼·烤鸭(南山桃园店),金鸡路7号七巧国C3号,4.22,81,1139,4.25,4.52,4.29
东北菜,南山区,深圳,东北人粗粮饺子坊(南山店),南海大道信和广场3楼,4.16,79,1831,4.17,4.11,3.96
东北菜,南山区,深圳,李连贵熏肉大饼店(华侨城店),华侨城美食街109铺（华侨城海景奥斯廷酒店后侧美食街）,3.54,65,1118,3.61,3.39,3.35
东北菜,南山区,深圳,天怡兴(侨城坊九方荟店),侨香路4080号侨城坊九方荟B栋L206,4.02,43,151,4.05,4.24,3.96
农家菜,光明区,深圳,良记乳鸽农家菜餐厅,碧水路大观园门侧,3.5,,9,3.48,3.47,3.45
农家菜,光明区,深圳,晨旺农庄,光明农场马头岭210号,3.49,,7,3.48,3.43,3.47
农家菜,光明区,深圳,九连山客家菜·食草奇珍,长春北路260号,3.72,91,16,3.73,3.61,3.62
农家菜,光明区,深圳,水云轩渔莊,光明华夏二路82号101商铺,3.63,,9,3.69,3.5,3.57
农家菜,光明区,深圳,众源驴庄(光明店),光明街道迳口社区果林村碧果路33号,3.77,,5,3.73,3.68,3.68
农家菜,光明区,深圳,信阳土菜馆,公明办事处公明镇合水口市场亿佰家直走100米马田北路33-6号二楼,3.51,,1,3.51,3.5,3.5
农家菜,光明区,深圳,水云轩渔莊,河堤路40号,3.53,,2,3.53,3.53,3.53
农家菜,光明区,深圳,水库农庄,光明新区明湖城市公园,3.53,,,3.53,3.53,3.53
农家菜,光明区,深圳,荆州土菜馆,凤凰街道东坑社区东发路128号,3.52,,1,3.52,3.52,3.52
农家菜,宝安区,深圳,石山岭农家菜-永利烧鸡(福永店),凤凰山大道103号,3.88,75,70,3.91,3.8,3.81
农家菜,宝安区,深圳,先歌山水山庄,九围路109号先歌科技园内,3.86,120,64,3.75,4.06,3.83
农家菜,宝安区,深圳,九嫂农家菜,洲石公路黄麻布工业区8号品佳品对面,3.91,75,21,3.84,3.83,3.89
农家菜,宝安区,深圳,玉和山庄农家菜,石岩街道育才路石岩中学旁,3.58,99,29,3.6,3.63,3.63
农家菜,宝安区,深圳,柴火农家菜(步涌店),沙井街道步涌社区沙井路613号,3.81,,5,3.73,3.81,3.72
农家菜,宝安区,深圳,柴火农家菜(福永塘尾店),福永街道塘尾社区新源工业区7栋1楼,3.58,58,51,3.65,3.56,3.55
农家菜,宝安区,深圳,家乡烧鸡农庄,沙井街道新和大道新桥商业街C54、C55,3.62,86,53,3.63,3.52,3.55
农家菜,宝安区,深圳,柴火农家菜(共和店),沙井街道共和社区先裕兴大厦1楼,3.48,63,34,3.48,3.64,3.52
农家菜,宝安区,深圳,深圳市宝安区松岗盈丰农庄,日升路广田路46号,3.67,,7,3.64,3.77,3.56
农家菜,宝安区,深圳,铁岗农庄,深圳市宝安区西乡街道铁岗水库路167号,3.79,,5,3.79,3.68,3.68
粥粉面,罗湖区,深圳,炒粉,太宁路水库新村新泰街16号,4.76,17,349,4.83,3.7,4.66
农家菜,宝安区,深圳,鄉村客家菜馆揭西擂茶细粄,流塘路384号,3.77,47,66,3.76,3.59,3.73
农家菜,宝安区,深圳,凤凰生态园餐厅(凤凰山店),福永街道凤凰社区福凤路,3.71,79,14,3.66,3.73,3.69
农家菜,宝安区,深圳,大树农庄,石岩区民生四路17号大树农场,3.52,,5,3.53,3.53,3.53
农家菜,宝安区,深圳,紫金农家菜馆,宝安中心区玉竹路与玉丹街交汇处紫金农家菜馆,3.69,58,29,3.7,3.56,3.68
农家菜,宝安区,深圳,柴火农家菜(黄埔店),沙井街道黄埔村东环路494号,3.77,59,58,3.78,3.63,3.56
粥粉面,罗湖区,深圳,西关兰姐云吞面世家(园岭店),红荔路与园岭一街交叉口园岭新村32栋109,3.95,43,288,4.12,4.13,4.24
粥粉面,罗湖区,深圳,味滋禾轩捞捞面,南庆街八达商城一楼1-42号,4.68,17,1152,4.77,4.33,4.69
粥粉面,罗湖区,深圳,东方宫中国兰州牛肉拉面(宝安南路店),宝安南路2135号,4.51,27,1140,4.59,4.43,4.17
粥粉面,罗湖区,深圳,桥北北潮式肠粉·牛杂粿条(晒布店),东门中路晒布地铁站内,4.41,19,524,4.38,4.03,4.6
粥粉面,罗湖区,深圳,春城米线(太白店),太白路3077-7号松泉公寓公交站旁,4.79,23,311,4.75,4.19,4.42
粥粉面,罗湖区,深圳,小梁哥云吞面,华丽路1050-2号黄贝派出所对面,4.64,34,404,4.76,3.91,4.55
粥粉面,罗湖区,深圳,威记肠粉王(翠华花园店),华丽路2038-5翠花花园底商嘉华中西快餐点隔壁,4.56,13,557,4.62,3.82,3.91
粥粉面,罗湖区,深圳,两广人蛋面世家,罗湖区嘉宾路彭年广场一楼地下停车场入口旁,4.15,24,136,4.19,4.17,4.24
粥粉面,罗湖区,深圳,重庆八哥酸辣粉(东门步行街店),东门步行街人民路二横路2-1号,4.2,10,751,4.2,3.12,3.33
粥粉面,罗湖区,深圳,瘪哥面馆·四川二十年老字号(太安店),东晓路1029号,4.29,22,116,4.2,3.84,4.25
粥粉面,罗湖区,深圳,春城米线(泰宁店),爱国路3035号,4.66,22,432,4.69,4.28,4.37
粥粉面,罗湖区,深圳,螺公堂柳州螺蛳粉(东门直营店),立新路13-2号,4.36,15,294,4.41,4.03,4.17
粥粉面,罗湖区,深圳,悟粉手工粉(IBC店),布心路3001号IBC商场负1楼44a肯德基斜对面,4.15,28,70,4.12,4.04,4.19
粥粉面,罗湖区,深圳,苏晓玥鸭血粉丝(东门柠檬街店),东门街道深南东路东门百货广场大厦1层B1-4-2,4.57,26,294,4.48,4.66,4.59
食品保健,光明区,深圳,晨光牛奶(光明大道店),光明大道林果公司旁,3.86,,13,3.86,3.86,3.82
食品保健,光明区,深圳,良品铺子,光明新区天汇城一期,3.76,,6,3.79,3.79,3.79
食品保健,光明区,深圳,晨光牛奶(碧水路店),碧水路骑警队后1号,3.66,,6,3.66,3.64,3.64
食品保健,光明区,深圳,良品铺子,马田街道合水口社区松白路4699号A座-143,3.56,,1,3.56,3.56,3.56
食品保健,光明区,深圳,良品铺子,光明新区锦鸿花园,3.56,,,3.56,3.56,3.56
食品保健,光明区,深圳,滋味研习社(光明大仟里分店),松白路4699号ZDB1-10,3.5,,1,3.5,3.5,3.5
食品保健,光明区,深圳,品奶厅,碧水路光明农科大观园内,3.59,,1,3.59,3.46,3.59
食品保健,光明区,深圳,深圳維他食品飲料有限公司,光明大道513号,3,,,3.59,3.46,3.59
食品保健,光明区,深圳,下村米店,下村路29-1号,3,,,3.59,3.46,3.59
食品保健,光明区,深圳,糖果屋,松新路2号友谊书城3层,3.58,,1,3.58,3.58,3.58
食品保健,光明区,深圳,便利店,光明新区公明镇富豪花园4栋一楼.1一26,3.58,,,3.58,3.58,3.58
食品保健,光明区,深圳,恒骏优品,光明区光明街道光明社区河心南路191-6,3.58,,,3.58,3.58,3.58
食品保健,光明区,深圳,良品铺子,振明路公明天虹一层,3.62,,1,3.62,3.62,3.62
食品保健,光明区,深圳,深圳市嘉德源贸易有限公司,田寮社区田荣路6号,3.53,,1,3.53,3.53,3.56
食品保健,光明区,深圳,顺辉粮油批发,光明办事处光明大道630号公明办事处同富市场,3.53,,,3.53,3.53,3.56
食品保健,宝安区,深圳,良品铺子(宝安大仟里店),新湖路与海城路交汇处（地铁1号线坪洲地铁站A出口）宝安大仟里B172,3.85,,9,3.82,3.86,3.86
食品保健,宝安区,深圳,三只松鼠(大仟里店),深圳市宝安区新湖路与海城路交汇处（地铁1号线坪洲地铁站A出口）宝安大仟里B180,4.25,84,49,4.29,4.29,4.32
食品保健,宝安区,深圳,农贸批发市场(宝安店),宝民二路151号宝安农贸批发市场1号门,3.75,,16,3.87,3.75,3.74
食品保健,宝安区,深圳,牛厨零食(前进路店),前进路97号友谊书城1楼入口处,3.73,18,37,3.72,3.72,3.81
食品保健,宝安区,深圳,良品铺子,同泰时代广场,3.85,,2,3.85,3.85,3.85
食品保健,宝安区,深圳,北鼎食研室(壹方城店),新湖路99号壹方城购物中心4层,3.9,,16,3.93,3.87,3.88
食品保健,宝安区,深圳,滋味研习社(宝安大仟里店),新湖路与海城路交汇处宝安大仟里B196,3.65,,4,3.63,3.64,3.65
食品保健,宝安区,深圳,槑的说(壹方城1店),宝安中心壹方城四楼02号铺中岛,3.63,44,54,3.76,3.8,3.61
食品保健,宝安区,深圳,隆家板栗总店,坣岗大道62号,3.75,15,19,3.77,3.73,3.77
食品保健,宝安区,深圳,良品铺子,新安街道新湖路99号壹方中心北区负2层012,3.9,61,49,3.9,3.91,3.77
食品保健,宝安区,深圳,深圳特产鹏城八珍(宝安店),西乡街道银田工业区宝安大道雍启商务大厦A座525室,3.64,,5,3.57,3.46,3.52
食品保健,宝安区,深圳,粒上皇(翻身路店),新安街道44区翻身路安乐村第2栋B座103号铺,4.3,23,172,4.52,4.24,4.2
食品保健,宝安区,深圳,牛厨零食(万科生活广场店),宝安大道与裕安一路交口万科生活广场1层,3.74,,8,3.72,3.69,3.69
食品保健,宝安区,深圳,粒上皇(西乡盐田店),西乡街道盐田社区高树围一巷101号,4.26,22,113,4.2,4.21,4.18
食品保健,宝安区,深圳,粒上皇(深圳石岩国惠康店),石岩街道宝石南路92号-2,3.86,,20,3.83,3.67,3.77
食品保健,罗湖区,深圳,财兴冻品商行,湖贝路城东街兴华广场1楼72号,4.14,78,23,4.09,4.04,4.15
食品保健,罗湖区,深圳,美珍香(京基kkmall店),桂园街道蔡屋围京基金融中心裙楼01层,3.91,83,41,3.98,3.95,3.94
食品保健,罗湖区,深圳,良品铺子(京基百纳空间店),红宝路京基百纳空间负一楼B126b号铺,3.79,,30,3.85,3.84,3.81
食品保健,罗湖区,深圳,牛厨零食(红岭店),红岭南路1039-3号,3.6,51,30,3.61,3.63,3.7
食品保健,罗湖区,深圳,美珍香(金光华广场店),人民南路2028号金光华广场B2层-033A,3.68,87,109,3.91,3.83,3.76
食品保健,罗湖区,深圳,牛厨零食(东门店),永新路1-9号南塘商业广场A149号,3.72,75,164,3.79,3.74,3.7
食品保健,罗湖区,深圳,同顺兴深圳特产(永新店),东门街道永新街57号-3,3.82,,13,3.82,3.82,3.82
食品保健,罗湖区,深圳,粒上皇(凤凰路店),华丽路丽斯大厦一楼东北角,3.98,20,135,4.19,3.79,3.91
食品保健,罗湖区,深圳,粒上皇(人民南二路店),人民南路熙龙大厦一楼A,3.91,22,108,4.2,3.94,4.1
食品保健,罗湖区,深圳,粒上皇(深圳东乐路店),东乐路35号,3.84,27,40,3.88,3.84,3.87
食品保健,罗湖区,深圳,良品铺子(深圳金光华店),南湖街道人民南路2028号金光华广场B2层026号铺位,3.81,51,49,3.85,3.79,3.77
食品保健,罗湖区,深圳,盛鸿泰,荷花市场A25号,3.77,19,13,3.78,3.52,3.65
食品保健,罗湖区,深圳,粒上皇(松园路店),松园路25-1号,3.82,19,101,3.91,3.9,3.87
食品保健,罗湖区,深圳,绝味鸭脖(国贸店),人民南路3001-4海丰苑黄山阁120号铺,3.65,19,85,3.71,3.69,3.5
